id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
10380,Dietary Composition,,"Dipodomys ordii (0.13%), Microtus montanus (0.14%), Perognathus parvus (0.02%), Peromyscus maniculatus (0.50%), Thomomys umbrinus (0.21%)","relative proportion of prey species in the diet, based on pellet analysis",,Female,Adult,1 owl,"52.14221, -106.62738",Exposure Factor Datasets,,,,,,,Birds,"Dipodomys ordii (0.13%), Microtus montanus (0.14%), Perognathus parvus (0.02%), Peromyscus maniculatus (0.50%), Thomomys umbrinus (0.21%)","relative proportion of prey species in the diet, based on pellet analysis",,0.13,"Dipodomys ordii (0.13%), Microtus montanus (0.14%), Perognathus parvus (0.02%), Peromyscus maniculatus (0.50%), Thomomys umbrinus (0.21%)",,,Other,quantitative,false,true,false,true,false,exposure
10385,Time of Molt,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"CANADA, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10389,Body Weight - Mean,,5.37,mean body weight of museum specimens,g,Not Reported,Not Reported,23 birds,,Exposure Factor Datasets,,,,,,,Birds,5.37,mean body weight of museum specimens,g,5.37,,,g,Other,quantitative,false,true,false,true,true,exposure
10381,Hatching Success,,2.67,average number of young hatched,hatches/nest,Not Reported,Nestling,12 nests,"37.9968, -88.92137",Exposure Factor Datasets,,,,,1.09,,Birds,2.67,average number of young hatched,hatches/nest,2.67,,,hatches/nest,Other,quantitative,false,true,false,true,true,exposure
10362,Dietary Composition,,"invertebrates (173.8), reptiles (23.0), birds (481.0), mammals (609.5)",amount of prey taken by prey weight,g,Female,Adult,5,"40.61022, -73.92033",Exposure Factor Datasets,,"San Benito, Santa Clara",,,,,Birds,"invertebrates (173.8), reptiles (23.0), birds (481.0), mammals (609.5)",amount of prey taken by prey weight,g,173.8,"invertebrates (173.8), reptiles (23.0), birds (481.0), mammals (609.5)",,g,Other,quantitative,false,true,false,true,true,exposure
10367,Time of Nesting,,May 20 to Jul 20,period from earliest egg laying date to date of latest brood departure,,Both Male and Female,Adult,11 nests,"37.50729, -88.61178",Exposure Factor Datasets,,,,,,,Birds,May 20 to Jul 20,period from earliest egg laying date to date of latest brood departure,,20,May 20 to Jul 20,,,Other,quantitative,false,true,false,true,false,exposure
10382,Hatching Success,,11,percent of eggs that failed to hatch,,Not Reported,Nestling,4 nests,"37.50729, -88.61178",Exposure Factor Datasets,,,,,,,Birds,11,percent of eggs that failed to hatch,,11,,,,Other,quantitative,false,true,false,true,false,exposure
10360,Foraging Distance,,7.5-28.0,range of distances between the most distant locations,km,Both Male and Female,Adult,8 birds,"24.5028, -97.74246",Exposure Factor Datasets,,,,,,,Birds,7.5-28.0,range of distances between the most distant locations,km,7.5,7.5-28.0,,km,Other,quantitative,false,true,false,true,true,exposure
10372,Age at Sexual Maturity,,year of hatching,"age of earliest sexual maturity, based on gonad sizes and breeding behaviors",,Both Male and Female,Juvenile,"75 males, 66 females","32.22177, -110.96977",Exposure Factor Datasets,,,,,,,Birds,year of hatching,"age of earliest sexual maturity, based on gonad sizes and breeding behaviors",,,year of hatching,,,Behavior,text,false,false,false,false,false,exposure
10373,Duration of Incubation or Gestation,,14,,d,Not Reported,Embryo,5 cases,"42.92655, -76.56245",Exposure Factor Datasets,,,,,,,Birds,14,,d,14,,,days,,quantitative,false,true,false,true,true,exposure
10388,Body Weight - Mean,,12.59,mean body weight of brewsteri subspecies,g,Not Reported,Adult,33 captures,"39.12958, -84.49869",Exposure Factor Datasets,,,,,1.13 SD,,Birds,12.59,mean body weight of brewsteri subspecies,g,12.59,,,g,Other,quantitative,false,true,false,true,true,exposure
10369,Fledging or Weaning Rate,,1.62,number of doves fledged per breeding adult,,Both Male and Female,Fledgling,Not Reported,"42.78397, -112.85484",Exposure Factor Datasets,,,,,,,Birds,1.62,number of doves fledged per breeding adult,,1.62,,,,Other,quantitative,false,true,false,true,false,exposure
10359,Population Density,,1 pair per 17sq. km,,pairs,Both Male and Female,Adult,6 survey years; 17-26 territories per year,"62.80714, -92.08335",Exposure Factor Datasets,,,breeding,,,,Birds,1 pair per 17sq. km,,pairs,1,1 pair per 17sq. km,,pairs,,quantitative,false,true,false,true,true,exposure
10377,Survival/ Mortality,,18,,%,Both Male and Female,Nestling,40 birds,"44.93326, -123.04382",Exposure Factor Datasets,,,,,,,Birds,18,,%,18,,,percent,,quantitative,false,true,false,true,true,exposure
10384,Clutch or Litter Size,,4.71,"average size of clutches laid late in the breeding season (1990-92,1994)",eggs/clutch,Female,Adult,7 clutches,"44.93326, -123.04382",Exposure Factor Datasets,,,,,,,Birds,4.71,"average size of clutches laid late in the breeding season (1990-92,1994)",eggs/clutch,4.71,,,eggs/clutch,Other,quantitative,false,true,false,true,true,exposure
10386,Duration of Incubation or Gestation,,13.3,,d,Both Male and Female,Embryo,28 nests,"40.80612, -81.93437",Exposure Factor Datasets,,,,,0.1 SE,,Birds,13.3,,d,13.3,,,days,,quantitative,false,true,false,true,true,exposure
10387,Fledging or Weaning Rate,,1.11,mean fledglings in nests of known numbers of eggs,fledglings/nest,Not Reported,Fledgling,89 nests,"40.80612, -81.93437",Exposure Factor Datasets,,,,,,,Birds,1.11,mean fledglings in nests of known numbers of eggs,fledglings/nest,1.11,,,fledglings/nest,Other,quantitative,false,true,false,true,true,exposure
10370,Time of Migration or Dispersal,,summer,time of southward migration,,Both Male and Female,Both Adults and Juveniles,Not Reported,"37.49528, -120.84672",Exposure Factor Datasets,,"Merced, Stanislaus",,,,,Birds,summer,time of southward migration,,,summer,,,Other,text,false,false,false,false,false,exposure
10368,Metabolic Rate,,1.11,mean oxygen consumption during the light period at 10 deg C,ml O2/g bw/hr,Male,Both Adults and Juveniles,6,"42.10324, -88.32447",Exposure Factor Datasets,,,fasted,,0.29 SD,Laboratory,Birds,1.11,mean oxygen consumption during the light period at 10 deg C,ml O2/g bw/hr,1.11,,,ml O2/g bw/hr,Other,quantitative,false,true,false,true,true,exposure
10374,Fledging or Weaning Rate,,,number of young fledged per nesting attempt,fledglings/nest,Both Male and Female,Fledgling,~81 nests/year,"44.0508, -94.41883",Exposure Factor Datasets,,,,,,,Birds,,number of young fledged per nesting attempt,fledglings/nest,,,,fledglings/nest,Other,unknown,false,false,false,false,true,exposure
10404,Clutch or Litter Size,,2.16,mean clutch size,eggs,Female,Juvenile,37 clutches,"32.9066494, -79.6007062",Exposure Factor Datasets,,,,,,,Birds,2.16,mean clutch size,eggs,2.16,,,eggs,Other,quantitative,false,true,false,true,true,exposure
10394,Territory Size,,review,,,,,,,Exposure Factor Datasets,,,,"CANADA, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10396,Duration of Incubation or Gestation,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"MEXICO, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10406,Food Ingestion Rate,,see figure,estimated average energy intake during the nestling period (to 50 days of age),kcal/bird/day,Both Male and Female,Nestling,Not Reported,"32.80169, -79.76274",Exposure Factor Datasets,,,,,,,Birds,see figure,estimated average energy intake during the nestling period (to 50 days of age),kcal/bird/day,,see figure,,kcal/bird/day,Other,text,false,false,false,false,true,exposure
10395,Clutches or Litters per year,,,number of broods raised in one nesting season,clutches/yr,Both Male and Female,Adult,9 pairs,"38.97307, -95.23616",Exposure Factor Datasets,,,,,,,Birds,,number of broods raised in one nesting season,clutches/yr,,,,clutches/yr,Other,unknown,false,false,false,false,true,exposure
10392,Hatching Success,,84,"average percent of nests that hatched at least 1 young, 4 years",%,Not Reported,Hatchling,133 pairs,"34.60461, -98.39605",Exposure Factor Datasets,,,,,,,Birds,84,"average percent of nests that hatched at least 1 young, 4 years",%,84,,,percent,Other,quantitative,false,true,false,true,true,exposure
10402,Body Weight - Mean,,0.25,body weight of day-old nestling,oz,Not Reported,Nestling,2 nests,,Exposure Factor Datasets,,,,,,,Birds,0.25,body weight of day-old nestling,oz,0.25,,,oz,Other,quantitative,false,true,false,true,true,exposure
10405,Metabolic Rate,,75,average basal metabolism (heat production),cal/kg/d,Not Reported,Adult,1 bird (3 measurements),,Exposure Factor Datasets,,,fasted,,,Laboratory,Birds,75,average basal metabolism (heat production),cal/kg/d,75,,,cal/kg/d,Other,quantitative,false,true,false,true,true,exposure
10407,Longevity,,17-08,from USFWS Bird Banding Laboratory data,yr-mo,Not Reported,Adult,4174 band recoveries,,Exposure Factor Datasets,,,,USA,,,Birds,17-08,from USFWS Bird Banding Laboratory data,yr-mo,17,17-08,,yr-mo,Other,quantitative,false,true,false,true,true,exposure
10408,Body Weight - Mean,,2498.1,body weight,g,Male,Adult,160,,Exposure Factor Datasets,,,,,16.0 SE,,Birds,2498.1,body weight,g,2498.1,,,g,Other,quantitative,false,true,false,true,true,exposure
10390,Duration of Incubation or Gestation,,,"range of average incubation periods, in two habitats, for successful nests",d,Not Reported,Embryo,64 clutches,"27.1663159, -81.3719164",Exposure Factor Datasets,,,,,,,Birds,,"range of average incubation periods, in two habitats, for successful nests",d,,,,days,Other,unknown,false,false,false,false,true,exposure
10403,Hatching Success,,0.21,percent of nests located in emergent vegetationin which at least one chick hatched,,Both Male and Female,Hatchling,221 nests,"41.4722740, -112.3125742",Exposure Factor Datasets,,,,,,,Birds,0.21,percent of nests located in emergent vegetationin which at least one chick hatched,,0.21,,,,Other,quantitative,false,true,false,true,false,exposure
10413,Metabolic Rate,,increased to 110 kcal/kg/day,resting heat production of oiled birds (crude oil) versus controls,,Both Male and Female,Adult,3 birds/treatment,,Exposure Factor Datasets,,,,,,Laboratory,Birds,increased to 110 kcal/kg/day,resting heat production of oiled birds (crude oil) versus controls,,110,increased to 110 kcal/kg/day,,,Other,mixed,false,false,false,true,false,exposure
10417,Metabolic Rate,,y = 1.780 - 0.052x (r-squared = 0.882),metabolic rate (ml O^2/g/h)-ambient temperature (celcius) relationship,,Female,Juvenile,20,,Exposure Factor Datasets,7 mo,,,,,Laboratory,Birds,y = 1.780 - 0.052x (r-squared = 0.882),metabolic rate (ml O^2/g/h)-ambient temperature (celcius) relationship,,1.78,y = 1.780 - 0.052x (r-squared = 0.882),,,Other,quantitative,false,true,false,true,false,exposure
10419,Growth Rate,,222,maximum growth rate based on body weight,g/wk,Male,Juvenile,63,,Exposure Factor Datasets,,,,,,Laboratory,Birds,222,maximum growth rate based on body weight,g/wk,222,,,g/wk,Growth,quantitative,false,true,false,true,true,exposure
10420,Inhalation Rate,,30.1,respiration rate during darkness,breaths/min,Male,Adult,1 bird,,Exposure Factor Datasets,,,unrestrained,,0.76 SE,Laboratory,Birds,30.1,respiration rate during darkness,breaths/min,30.1,,,breaths/min,Other,quantitative,false,true,false,true,true,exposure
10411,Body Weight - Mean,,973,,g,Female,Adult,177,"44.35774, -103.75031",Exposure Factor Datasets,2 yr,,,,,,Birds,973,,g,973,,,g,,quantitative,false,true,false,true,true,exposure
10424,Fledging or Weaning Rate,,1.64,fledging rate per adult pair,fledglings/pair,Both Male and Female,"Adult, Juvenile",125 territories,,Exposure Factor Datasets,,,breeding,,,,Birds,1.64,fledging rate per adult pair,fledglings/pair,1.64,,,fledglings/pair,Other,quantitative,false,true,false,true,true,exposure
10418,Dietary Composition,,"flora (10.5%), fauna (89.5%)",,,Both Male and Female,Juvenile,94,"41.4722740, -112.3125742",Exposure Factor Datasets,7-12 d,,,,,,Birds,"flora (10.5%), fauna (89.5%)",,,10.5,"flora (10.5%), fauna (89.5%)",,,,quantitative,false,true,false,true,false,exposure
10401,Territory Size,,3228.1,average territory size of unmated birds,m^2,Male,Adult,7 birds,"40.0149856, -105.2705450",Exposure Factor Datasets,,,,,,,Birds,3228.1,average territory size of unmated birds,m^2,3228.1,,,m^2,Other,quantitative,false,true,false,true,true,exposure
10412,Body Weight - Mean,,1070.2,,g,Female,Yearling,44 birds,"48.06571, -101.29567",Exposure Factor Datasets,,,during breeding season,,121.3 SD,,Birds,1070.2,,g,1070.2,,,g,,quantitative,false,true,false,true,true,exposure
10397,Clutches or Litters per year,,2,,clutches/year,Both Male and Female,Adult,about 5 each,"40.79975, -77.86049",Exposure Factor Datasets,,,,,,,Birds,2,,clutches/year,2,,,clutches/year,,quantitative,false,true,false,true,true,exposure
10416,Dietary Composition,,"plant (82.9-98.4%), and invertebrates (1.6-17.1%)",ranges of mean aggregate percent dry mass (stomach contents of ducks from different habitats),,Female,Both Adults and Juveniles,123,"39.12958, -84.49869",Exposure Factor Datasets,,,,,,,Birds,"plant (82.9-98.4%), and invertebrates (1.6-17.1%)",ranges of mean aggregate percent dry mass (stomach contents of ducks from different habitats),,82.9,"plant (82.9-98.4%), and invertebrates (1.6-17.1%)",,,Other,quantitative,false,true,false,true,false,exposure
10391,Survival/ Mortality,,,survival rate of juveniles prior to dispersal from the breeding territory,%,Not Reported,Juvenile,36 nests,"46.58507, -120.53866",Exposure Factor Datasets,,,,,,,Birds,,survival rate of juveniles prior to dispersal from the breeding territory,%,,,,percent,Other,unknown,false,false,false,false,true,exposure
10410,Time of Migration or Dispersal,,March 15 - May 10,arrival at breeding grounds,,Both Male and Female,Adult,Not Reported,"46.86051, -105.37796",Exposure Factor Datasets,,,,USA,,,Birds,March 15 - May 10,arrival at breeding grounds,,15,March 15 - May 10,,,Other,quantitative,false,true,false,true,false,exposure
10409,Body Weight - Mean,,1193,,g,Female,Both Adults and Juveniles,35,"37.8291, -82.39652",Exposure Factor Datasets,,,late prebasic molt,,15 SE,,Birds,1193,,g,1193,,,g,,quantitative,false,true,false,true,true,exposure
10422,Time of Molt,,May-Jul,timing of primary molt,,Not Reported,Adult,190 birds,"26.5231, -80.04959",Exposure Factor Datasets,,,,,,,Birds,May-Jul,timing of primary molt,,,May-Jul,,,Other,text,false,false,false,false,false,exposure
10421,Dietary Composition,,"Acrididae (25.6%), Carabidae (26.2%), Tenebrionidae (8.5%), Curculionidae (7.1%), Scarabaeidae (6.8%), Hydrophilidae (1.3%), Chrysomelidae (1.1%), coleoptera larvae (9.7%), Syrphidae (3.3%), Sarcophagidae (1.9%), Muscidae (0.2%), lepidoptera larvae (0.5%), Formicidae (2.4%), Trichoptera (0.7%), Gastropoda (0.4%), Plant material (0.2%)",occurence of dietary items as percent of total gut contents,,Both Male and Female,Both Adults and Juveniles,72 birds,"-0.54187, 166.91714",Exposure Factor Datasets,,,,,,,Birds,"Acrididae (25.6%), Carabidae (26.2%), Tenebrionidae (8.5%), Curculionidae (7.1%), Scarabaeidae (6.8%), Hydrophilidae (1.3%), Chrysomelidae (1.1%), coleoptera larvae (9.7%), Syrphidae (3.3%), Sarcophagidae (1.9%), Muscidae (0.2%), lepidoptera larvae (0.5%), Formicidae (2.4%), Trichoptera (0.7%), Gastropoda (0.4%), Plant material (0.2%)",occurence of dietary items as percent of total gut contents,,25.6,"Acrididae (25.6%), Carabidae (26.2%), Tenebrionidae (8.5%), Curculionidae (7.1%), Scarabaeidae (6.8%), Hydrophilidae (1.3%), Chrysomelidae (1.1%), coleoptera larvae (9.7%), Syrphidae (3.3%), Sarcophagidae (1.9%), Muscidae (0.2%), lepidoptera larvae (0.5%), Formicidae (2.4%), Trichoptera (0.7%), Gastropoda (0.4%), Plant material (0.2%)",,,Other,quantitative,false,true,false,true,false,exposure
10414,Clutch or Litter Size,,8.2,,eggs,Not Reported,Not Reported,246,"37.75908, -121.457",Exposure Factor Datasets,,,,,,,Birds,8.2,,eggs,8.2,,,eggs,,quantitative,false,true,false,true,true,exposure
10415,Survival/ Mortality,,61,average survival rate of birds banded 1948-1982,percent,Male,Adult,Not Reported,"37.75908, -121.457",Exposure Factor Datasets,,,,,,,Birds,61,average survival rate of birds banded 1948-1982,percent,61,,,percent,Other,quantitative,false,true,false,true,true,exposure
13235,Body Weight - Mean,,,range of means for two adult age groups,kg,Male,Adult,69 - 76,"43.76887, -74.81563",Exposure Factor Datasets,>2.5 - >3.0 yrs,,,,,,Mammals,,range of means for two adult age groups,kg,,,,kg,Other,unknown,false,false,false,false,true,exposure
10427,Longevity,,12,,yr,Not Reported,Adult,1,,Exposure Factor Datasets,,,,,,Laboratory,Birds,12,,yr,12,,,yr,,quantitative,false,true,false,true,true,exposure
10431,Foraging Distance,,,distance foraged from nest,km,Female,Adult,4,"agricultural lands (lat, 38 deg 32'N; long., 121 deg 47'W)",Exposure Factor Datasets,,Yolo,Breeding,,,,Birds,,distance foraged from nest,km,,,,km,Other,unknown,false,false,false,false,true,exposure
10442,Time of Migration or Dispersal,,August (begin),,,Both Male and Female,Both Adults and Juveniles,15 pairs,"35.0841034, -106.6509850",Exposure Factor Datasets,,,,,,,Birds,August (begin),,,,August (begin),,,,text,false,false,false,false,false,exposure
10430,Body Fat (total or %),,6.01,percent body fat calculated from total body electrical conductivity,%,Male,Adult,12,"39.1765386, -74.8012119",Exposure Factor Datasets,,,migrating,,1.92 SE,,Birds,6.01,percent body fat calculated from total body electrical conductivity,%,6.01,,,percent,Other,quantitative,false,true,false,true,true,exposure
10432,Surface Area,,7.15 x 10E-3,dorsal surface area,m^2,Not Reported,Adult,Not Reported,,Exposure Factor Datasets,,,,,,Laboratory,Birds,7.15 x 10E-3,dorsal surface area,m^2,7.15,7.15 x 10E-3,,m^2,Other,quantitative,false,true,false,true,true,exposure
10435,Clutch or Litter Size,,1.8,mean clutch size,,Female,Adult,524 nests,Prairie Island Nuclear Generating Plant,Exposure Factor Datasets,,,,,,,Birds,1.8,mean clutch size,,1.8,,,,Other,quantitative,false,true,false,true,false,exposure
10437,Time of Migration or Dispersal,,review,time of fall and spring migration,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"CANADA, MEXICO, USA",,,Birds,review,time of fall and spring migration,,,review,,,Other,text,false,false,false,false,false,exposure
10444,Clutch or Litter Size,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"CANADA, MEXICO, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10429,Fledging or Weaning Rate,,3.7,,fledged/successful nest,Both Male and Female,Fledgling,30 nests,"45.12044, -68.2205",Exposure Factor Datasets,,Lassen,,,,,Birds,3.7,,fledged/successful nest,3.7,,,fledged/successful nest,,quantitative,false,true,false,true,true,exposure
10445,Inhalation Rate,,340,breathing rate with heat loading (gular flutter onset),breaths/min,Not Reported,Adult,Not Reported,,Exposure Factor Datasets,,,,,,Laboratory,Birds,340,breathing rate with heat loading (gular flutter onset),breaths/min,340,,,breaths/min,Other,quantitative,false,true,false,true,true,exposure
10446,Inhalation Rate,,19.1,mean resting respiratory rate,#/min,Not Reported,Adult,4,,Exposure Factor Datasets,,,"crippled, non-releasable",,3.28 SD,Laboratory,Birds,19.1,mean resting respiratory rate,#/min,19.1,,,#/min,Other,quantitative,false,true,false,true,true,exposure
10447,Dietary Composition,,"Dipodomys ordii (0.11%), Microtus montanus (0.12%), Perognathus parvus (0.03%), Peromyscus maniculatus (0.63%), Thomomys umbrinus (0.10%)","relative proportion of prey species in the diet, based on pellet analysis",,Male,Adult,1 owl,"52.14221, -106.62738",Exposure Factor Datasets,,,,,,,Birds,"Dipodomys ordii (0.11%), Microtus montanus (0.12%), Perognathus parvus (0.03%), Peromyscus maniculatus (0.63%), Thomomys umbrinus (0.10%)","relative proportion of prey species in the diet, based on pellet analysis",,0.11,"Dipodomys ordii (0.11%), Microtus montanus (0.12%), Perognathus parvus (0.03%), Peromyscus maniculatus (0.63%), Thomomys umbrinus (0.10%)",,,Other,quantitative,false,true,false,true,false,exposure
10450,Body Weight - Mean,,"1142.2 (pallascens), 1312.4 (pacificus), 1555.1 (occidentalis), 1768.5 (virgianus), 1556.0 (wapacuthu)",body weight means for 5 subspecies,g,Female,Adult,12-29 individuals/subspecies,,Exposure Factor Datasets,,,,,,Laboratory,Birds,"1142.2 (pallascens), 1312.4 (pacificus), 1555.1 (occidentalis), 1768.5 (virgianus), 1556.0 (wapacuthu)",body weight means for 5 subspecies,g,1142.2,"1142.2 (pallascens), 1312.4 (pacificus), 1555.1 (occidentalis), 1768.5 (virgianus), 1556.0 (wapacuthu)",,g,Other,quantitative,false,true,false,true,true,exposure
10452,Duration of Incubation or Gestation,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"CANADA, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10448,Fledging or Weaning Rate,,2.67,average number of young fledged,fledglings/nest,Not Reported,Fledgling,12 nests,"37.9968, -88.92137",Exposure Factor Datasets,,,,,1.09,,Birds,2.67,average number of young fledged,fledglings/nest,2.67,,,fledglings/nest,Other,quantitative,false,true,false,true,true,exposure
10428,Dietary Composition,,"invertebrates (157.5), reptiles (0), birds (272.4), mammals (221.8)",amount of prey taken by prey weight,g,Male,Adult,5,"40.61022, -73.92033",Exposure Factor Datasets,,"San Benito, Santa Clara",,,,,Birds,"invertebrates (157.5), reptiles (0), birds (272.4), mammals (221.8)",amount of prey taken by prey weight,g,157.5,"invertebrates (157.5), reptiles (0), birds (272.4), mammals (221.8)",,g,Other,quantitative,false,true,false,true,true,exposure
10433,Time of Hatching or Parturition,,Jun 20-Jun 22,dates of earliest and latest hatching,,Not Reported,Nestling,11 nests,"37.50729, -88.61178",Exposure Factor Datasets,,,,,,,Birds,Jun 20-Jun 22,dates of earliest and latest hatching,,20,Jun 20-Jun 22,,,Other,quantitative,false,true,false,true,false,exposure
10449,Fledging or Weaning Rate,,2,number of fledglings produced per pair,fledglings/pair,Not Reported,Fledgling,4 nests,"37.50729, -88.61178",Exposure Factor Datasets,,,,,,,Birds,2,number of fledglings produced per pair,fledglings/pair,2,,,fledglings/pair,Other,quantitative,false,true,false,true,true,exposure
10426,Population Density,,one bird/50 sq. km,estimated minimum density,,Both Male and Female,Adult,20 birds,"24.5028, -97.74246",Exposure Factor Datasets,,,,,,,Birds,one bird/50 sq. km,estimated minimum density,,50,one bird/50 sq. km,,,Other,quantitative,false,true,false,true,false,exposure
10439,Hatching Success,,226 (both eggs); 56 (one egg),number of nests in which one or both eggs hatched,,Not Reported,Hatchling,592 nests,"42.92655, -76.56245",Exposure Factor Datasets,,,,,,,Birds,226 (both eggs); 56 (one egg),number of nests in which one or both eggs hatched,,226,226 (both eggs); 56 (one egg),,,Other,quantitative,false,true,false,true,false,exposure
10455,Body Weight - Mean,,13.07,mean body weight of traillii subspecies,g,Not Reported,Adult,7 captures,"39.12958, -84.49869",Exposure Factor Datasets,,,,,0.84 SD,,Birds,13.07,mean body weight of traillii subspecies,g,13.07,,,g,Other,quantitative,false,true,false,true,true,exposure
10425,Fledging or Weaning Rate,,1.91,representative number of fledglings per nest attempt in a "normal year",fledglings/nest,Both Male and Female,Fledgling,101 pairs,"62.80714, -92.08335",Exposure Factor Datasets,,,breeding,,,,Birds,1.91,representative number of fledglings per nest attempt in a "normal year",fledglings/nest,1.91,,,fledglings/nest,Other,quantitative,false,true,false,true,true,exposure
10441,Fledging or Weaning Rate,,50-57%,percent of occupied nests that fledged young,,Both Male and Female,Adult,63-76 nests,"44.93326, -123.04382",Exposure Factor Datasets,,,,,,,Birds,50-57%,percent of occupied nests that fledged young,,50,50-57%,,,Other,quantitative,false,true,false,true,false,exposure
10443,Time of Migration or Dispersal,,"Sep, Jan",,,Both Male and Female,Juvenile,Not Reported,"44.93326, -123.04382",Exposure Factor Datasets,,,,,,,Birds,"Sep, Jan",,,,"Sep, Jan",,,,text,false,false,false,false,false,exposure
10451,Hatching Success,,5.27,"average number of nestlings from clutches laid early in the breeding season (1990-1992, 1994)",nestlings/clutch,Not Reported,Nestling,11 clutches,"44.93326, -123.04382",Exposure Factor Datasets,,,,,,,Birds,5.27,"average number of nestlings from clutches laid early in the breeding season (1990-1992, 1994)",nestlings/clutch,5.27,,,nestlings/clutch,Other,quantitative,false,true,false,true,true,exposure
10453,"Age at Fledging, Metamorphosis, Weaning",,12.3,,d,Both Male and Female,Fledgling,82 chicks,"40.80612, -81.93437",Exposure Factor Datasets,,,,,0.1 SE,,Birds,12.3,,d,12.3,,,days,,quantitative,false,true,false,true,true,exposure
10454,Survival/ Mortality,,see figure in citation,figure showing percent survival over time of eggs and nestlings,,Not Reported,"Embryo, Nestling","272 eggs, 91 nests","40.80612, -81.93437",Exposure Factor Datasets,,,,,,,Birds,see figure in citation,figure showing percent survival over time of eggs and nestlings,,,see figure in citation,,,Other,text,false,false,false,false,false,exposure
10436,Time of Migration or Dispersal,,winter,time of northward movement,,Both Male and Female,Both Adults and Juveniles,Not Reported,"37.49528, -120.84672",Exposure Factor Datasets,,"Merced, Stanislaus",,,,,Birds,winter,time of northward movement,,,winter,,,Other,text,false,false,false,false,false,exposure
10434,Metabolic Rate,,1.14,mean oxygen consumption during the light period at 10 deg C,ml O2/g bw/hr,Female,Both Adults and Juveniles,14,"42.10324, -88.32447",Exposure Factor Datasets,,,fasted,,0.46 SD,Laboratory,Birds,1.14,mean oxygen consumption during the light period at 10 deg C,ml O2/g bw/hr,1.14,,,ml O2/g bw/hr,Other,quantitative,false,true,false,true,true,exposure
10440,Survival/ Mortality,,"37.3% (before hatch), 9.2% (after hatch)",percent of eggs or young lost before and after hatch,,Both Male and Female,"Embryo, Juvenile",634 eggs,"44.0508, -94.41883",Exposure Factor Datasets,,,,,,,Birds,"37.3% (before hatch), 9.2% (after hatch)",percent of eggs or young lost before and after hatch,,37.3,"37.3% (before hatch), 9.2% (after hatch)",,,Other,quantitative,false,true,false,true,false,exposure
10438,Hatching Success,,0.552,percent of nests in which at least one egg hatched,%,Both Male and Female,Adult,335 nest attempts,"35.3673, -119.01886",Exposure Factor Datasets,,Kern,,,,,Birds,0.552,percent of nests in which at least one egg hatched,%,0.552,,,percent,Other,quantitative,false,true,false,true,true,exposure
10458,Time of Mating/ Laying,,late Feb-early Apr,period of egg laying,,Female,Adult,"1 pair, 4 years",,Exposure Factor Datasets,,Santa Clara,,,,,Birds,late Feb-early Apr,period of egg laying,,,late Feb-early Apr,,,Other,text,false,false,false,false,false,exposure
10472,Clutch or Litter Size,,2.85,mean clutch size,eggs,Female,Adult,89 clutches,"32.9066494, -79.6007062",Exposure Factor Datasets,,,,,,,Birds,2.85,mean clutch size,eggs,2.85,,,eggs,Other,quantitative,false,true,false,true,true,exposure
10461,Time of Nesting,,review,,,,,,,Exposure Factor Datasets,,,,"CANADA, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10463,Clutch or Litter Size,,review,,,Not Reported,Not Reported,Not Reported,,Exposure Factor Datasets,,,,"MEXICO, USA",,,Birds,review,,,,review,,,,text,false,false,false,false,false,exposure
10480,Time of Nesting,,April 15 (begin) - May 20 (end),,,Not Reported,Not Reported,Not Reported,"47.0709091, -94.6056331",Exposure Factor Datasets,,,,,,,Birds,April 15 (begin) - May 20 (end),,,15,April 15 (begin) - May 20 (end),,,,quantitative,false,true,false,true,false,exposure
10464,Population Density,,4 (+/-4),mean nest densities in strip cover along fields,nests/100 ha,Both Male and Female,Adult,35 fields,"40.1769782, -92.6161167",Exposure Factor Datasets,,,,,,,Birds,4 (+/-4),mean nest densities in strip cover along fields,nests/100 ha,4,4 (+/-4),,nests/100 ha,Other,quantitative,false,true,false,true,true,exposure
